Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/24/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rwanda,RWA,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.46146891,14.97893643,7.283283168,13.87050258,17.19130291,51.26658305,10.92141576,15.62150244,2.228200646,-3.5161,2.879693421,1.04948125,-5.195605515,21.65864245,13.03200064,9.05229439,5.083393267,12.60997105,14.85688586,7.958504101,2.893756611,8.395680775,5.09102559,4.459819577,3.050515257,0.285735939,5.495377151,7.343924832,-0.801264345
Rwanda,RWA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,7.124713645,-7.97133394,13.55122875,16.02500351,6.963864954,36.85927463,36.96646543,0.848491736,-1.284129678,9.936410101,-0.11386614,1.84633286,3.916253775,15.90691161,87.96914908,-1.891087559,13.5114663,3.664738901,6.065285706,3.064775152,7.710701815,4.883180316,2.449212642,16.85668927,4.564129996,-7.02173255,0.665276478,2.225376326,5.297086761,13.46146891,14.97893643,7.283283168,13.87050258,17.19130291,51.26658305,10.92141576,15.62150244,2.228200646,-2.12409472,2.879693421,1.04948125,-5.195605515,21.65864245,13.03200064,9.05229439,5.083393267,12.60997105,14.85688586,7.958504101,2.893756611,8.395680775,5.09102559,4.459819577,3.050515257,0.285735939,5.495377151,7.343924832,-0.801264345
Rwanda,RWA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,RWA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,22600764637,19957274867,17968150455,10367411537,18341160468,19784865429,19740945691,19687664136,17515852743,17082242640,27129979215,24369600436,25618975188,37110589751,39250866287,30394116151,51676202591,53228268910,52312544835,82354750858,57624056459,46834475977,70919792612,80367284103,94815721890,83000703710,1.10005E+11,61401968715,59094039946,52334950395,49712698185,93052603761,71904125853,69325068832,30174134295,40176697447,47991158102,88015012099,76096417758,1.05678E+11,1.31775E+11,1.71496E+11,1.59766E+11,1.68779E+11,2.55436E+11,2.88136E+11,3.99795E+11,5.6706E+11,3.6499E+11,4.02832E+11,4.14577E+11,5.46853E+11,5.76112E+11,6.92903E+11,8.04741E+11,9.00962E+11,1.08089E+12,1.46982E+12,1.47137E+12
Rwanda,RWA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277280551,3.576015996,-0.59909163,2.039740936,-3.289640754,-10.00979305,-5.452111475,-3.600119249,
Rwanda,RWA,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15888764.9,232680019,-43367480.19,152691628.3,-257831187,-808579440,-450607272.9,-321656972.9,
Rwanda,RWA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.853799495,2.510263108,-1.608640434,1.055111595,-4.261960868,-10.93169179,-6.33447476,-4.447262035,
Rwanda,RWA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48924525.77,163334858.8,-116447432.5,78983906.56,-334038428.9,-883049347.7,-523533022,-397345961.3,
Rwanda,RWA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,8.307802527,-3.940487731,10.6583374,-8.955672315,-4.525192683,2.347064779,-10.8273574,3.533336988,-4.420956981,-0.695902391,8.864653169,8.346744928,0.999993083,-58.10718177,57.55607013,5.89245165,15.30065614,-0.197654659,14.39475779,7.797422178,1.375931649,8.385175922,-6.895773177,10.54787599,9.830175424,14.20766901,3.330503085,-2.450647174,7.56731557,4.005300601,6.649876097,5.339685819,1.911844563,5.614966952,7.206395719,4.883255181,4.793531586,
Rwanda,RWA,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,275.5493363,298.441431,286.681383,317.2368521,288.8261591,275.7562189,282.228396,251.6705189,260.5628864,249.0435133,247.3104135,269.2336239,291.7058678,294.6229063,123.4258386,194.4649008,205.9236511,237.4313208,236.9620267,271.0721366,292.2087754,296.2293685,321.0687221,298.9285513,330.4591642,362.9438798,414.5097449,428.3150047,417.8185152,449.4361607,467.43743,498.5214399,525.1409185,535.1807966,565.2310215,605.9638056,635.5545645,666.0200733,
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,211.0229715,241.3878228,226.3592703,237.0231759,244.4700729,253.1211786,267.3642486,282.7699259,299.2787182,289.1586575,305.4083875,229.8451098,258.8939188,270.4731162,90.97528002,172.2454482,176.91321,227.0851074,225.5592447,199.2495604,183.2640447,168.8314198,163.7448957,169.2820165,194.5054841,240.6444858,290.6773036,337.8609524,406.0964464,443.3704903,467.43743,516.9112324,559.2688491,561.7504725,571.4455763,570.49391,567.049081,597.5277475,
Rwanda,RWA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,,,,,,,,,,,12.0055555,-0.775486384,14.40008359,-5.566286938,-0.577868355,7.289847993,-6.174369423,8.239809368,-1.875208729,-0.53355207,5.803623498,2.508891049,-5.60782125,-60.29751745,54.90815103,9.096751092,23.10088572,8.242162885,23.24088012,14.01195592,5.177043045,10.96477586,-5.458385403,12.1415725,11.85066296,16.83182353,5.963316008,0.187241014,10.48375781,6.732997559,9.348094045,7.963084643,4.441508992,8.272958285,9.967273785,7.648515516,7.596562046,
Rwanda,RWA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,,,,,,,,,,,1419991701,1590469593,1578135718,1805388580,1704895472,1695043420,1818609509,1706321840,1846919506,1812285911,1802616422,1907233492,1955083902,1845446292,732687992,1134993421,1238240948,1524285574,1649919674,2033375527,2318291210,2438310144,2705665386,2557979741,2868558706,3208501930,3748551313,3972089273,3979526653,4396730590,4692762353,5131446191,5540067595,5786130195,6264814333,6889245529,7416170543,7979544539,
Rwanda,RWA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,,,,,,,,,,,,,,,,,,,,,1087467211,1286416538,1246072018,1348894154,1443068459,1555908295,1722828644,1917175291,2121344717,2104203213,2226085699,1628207818,1735170214,1694177875,540053006.7,1005309697,1063798061,1457863908,1570524360,1494617577,1453958470,1389677754,1379888060,1448573470,1688409523,2127348993,2628692814,3133240373,3867879411,4337391532,4692762353,5320738413,5900106274,6073389389,6333694190,6485985768,6616792524,7158942298,
Rwanda,RWA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.291742166,5.814128345,1.577318122,3.801827769,-1.082397089,-7.205541964,-2.47859229,-0.989577116,
Rwanda,RWA,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131321697.1,378306891.1,114180050.2,284598530.2,-84834712.07,-582055298.9,-204851224.6,-88414954.47,
Rwanda,RWA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44901575,18.04924094,14.20376448,16.92470086,12.35673764,6.603391731,11.68609231,13.47730813,
Rwanda,RWA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,,,,,,,,,,,,,,,,,,,,,7.853687004,6.130181069,8.546685466,5.39035499,4.872601257,3.419490449,4.653493001,4.035261508,3.944085716,4.471772677,4.446158572,5.96374046,5.796870225,4.719719807,15.42766385,11.69482092,11.89566735,10.67814055,10.44312748,7.371278177,5.63264319,5.931208881,7.069402736,9.929579574,7.533311356,6.265013878,5.199398606,6.028039999,8.099253068,6.763926798,5.947642864,5.991446977,5.867681707,5.745364156,5.749933209,5.897934856,5.77559907,5.407241099,
Rwanda,RWA,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.351783518,3.563508211,3.549613534,3.789979258,0.837398952,4.031309085,3.837429857,3.49644827,3.291230439,3.40766044,3.021021459,2.685283036,2.277248092,2.165470713,2.054350235,1.840553632,1.652897037,1.513126908,1.35350762,1.214243805,1.131080045,1.065752888,1.009548804,0.984629341,0.972320114,0.921898737,0.882363285,0.847142786,
Rwanda,RWA,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85076499.57,67728147.42,71658603,74144349.5,6277447.109,52365697.59,52510880.86,64161864.22,64839987.69,61531319.57,51947734.12,44363869.09,37770881.37,39334474.26,42238645.29,47015529.28,51625329.22,57624917.58,65311470.65,64864568.52,64813290.66,69345160.27,73079952.28,73707721.7,76207241.99,74469907.72,72925749.09,75688988.39,
Rwanda,RWA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,RWA,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rwanda,RWA,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,0.099072458,0,0,0.088453518,0.603147414,0.101218569,0.168734704,0.428654324,0.402539733,0.429159443,0.461159744,0.222060257,0.160939393,0.161764158,0.130562389,0.073714253,0.000314837,0.00067486,0.000873579,0.013846612,0.011665545,0.012104347,0,0,0,0.001648405,7.86E-05,5.18E-05,0,0,0,0,0.00040836,0.000746915,0.000460184,3.52E-05,0.000105215,0.006558809,0.067587134,0.007672419,0.098155028,0.191013082,0.002222754,0.002833024,0.046110697,0.077371315,0.080993874,0.097254486,
Rwanda,RWA,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,,,,,,,,,,217959.413,0,0,254857.7219,1843269.303,575511.8781,1070073.328,3184413.215,3627213.404,4749236.141,5794780.398,3144679.215,2282469.249,2400116.456,2073999.601,1258320.268,6088.962459,14462.88606,20805.97506,331646.1799,296100.1962,230055.5879,0,0,0,21412.37097,1075.645914,951.176041,0,0,0,0,6773.144552,13567.2676,9461.652739,898.4544767,3286.210116,249781.33,3261315.318,409858.4988,5624491.747,12428615.4,160902.3448,212075.488,3614004.269,6249964.849,6693999.017,8689318.704,
Rwanda,RWA,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,,,,,,,,,,,2.500887572,2.573791697,2.602666137,2.688949294,2.723132371,2.839862411,2.941999772,2.960620144,3.199566103,3.18965585,5.603585557,3.030033078,3.591419082,3.696253402,4.283376413,5.433111665,6.26563141,6.506521566,6.98719296,7.675307618,7.852097808,8.368303895,8.251361015,8.680302615,12.53033979,10.91264348,10.36329355,9.876759135,9.838202576,9.855441064,9.812374541,9.95353755,9.735624354,10.3224771,10.34794465,10.45399417,10.63729185,11.69869148,11.74324623,12.04150245,12.15727358,12.23511259,12.62644636,13.1228731,13.43913473,13.80893369,14.1646846,14.46688525,
Rwanda,RWA,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,5501952.808,5738327.279,6417077.365,7747566.28,8322121.91,16146983.34,18657427.4,21994034.32,28830716.84,35297904.09,70412797.68,42909443.53,50934102.88,54841806.2,68041960.7,92744540.17,121177628.7,139440990.5,166413581,183834606.8,199305531.6,159048243,166576163.1,169815016.7,93931984.38,141752511.8,141809933.5,181244288.4,193820805.3,177957371.1,168727905.7,164443535.7,161476965.9,187501593.8,212759809,267039254.2,332237085.2,445525176.2,566652651.5,643253733.1,696637616.2,796099970.9,914012372.8,982356545.8,1053315033,1115469602,1170685876,1292561216,
Rwanda,RWA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,,,,,,,,,,7.751197399,6.690862513,6.97573108,10.47358799,11.07180867,8.414432852,6.797717225,11.23609143,9.616692866,6.714641925,7.39252726,5.908120812,8.385746073,5.228590832,4.742038868,3.345776196,4.653178164,4.034586648,3.943212138,4.457926065,4.434493027,5.951636114,5.796870225,4.719719807,15.42766385,11.69317251,11.89558875,10.67808872,10.44312748,7.371278177,5.63264319,5.931208881,7.068994376,9.928832658,7.532851172,6.264978706,5.199293391,6.02148119,8.031665933,6.756254379,5.849487835,5.800433896,5.865458953,5.742531132,5.703822512,5.820563541,5.694605196,5.309986613,
Rwanda,RWA,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,,,,,,,,,,,17052634.74,14917430.54,17199211.76,30177146.65,33836379.93,47843059.76,43109424.01,83471356.87,86654296.25,74306695.71,92892045.82,83667131.61,118928045.9,77577301.66,75327870.16,57113215.02,89992701.28,86465057.05,93915261.28,106773712,112558326.7,113116980.3,117025591.1,92333105.57,115651379.4,151891388.8,162777657.6,195949153.4,205738330.9,133101428.7,96855667.79,97990182.35,117247720.6,180351279,154879836.6,160034070.5,162390776.3,229318079.9,387555937.1,360917241.8,335188085.9,377415836.7,424593104.1,429876369.7,447046786.7,470178352.8,470648945.7,474427123.6,
Rwanda,RWA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,,,,,,,,,,0.044251416,0.05009186,0.051341528,0.050545244,0.056310145,0.081725481,0.121231941,0.113179314,0.111331305,0.103267441,0.170297116,0.206829297,0.228469023,0.268328112,0.243178159,0.233574198,0.210019311,0.206473187,0.223791533,0.235983875,0.187188672,0.238744245,0.237023959,0.261754486,0.688626688,0.406748472,0.420887032,0.340810728,0.323162784,0.386817145,0.443949894,0.489342048,0.509058659,0.479206594,0.455949735,0.388611212,0.33796572,0.308113703,0.248890082,0.247225597,0.246818752,0.256665372,0.268728046,0.296722677,0.31206384,0.335822997,0.354557928,0.359938848,
Rwanda,RWA,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,97353.11683,111680.9444,126586.5604,145634.07,172088.5474,464677.4335,768822.6758,840793.3458,1003186.439,1142795.466,2139897.08,2928987.838,3240185.697,3981220.095,3862914.938,3987168.488,4061784.11,4424918.199,5330030.326,5652151.676,4751308.333,4537580.522,4784973.239,5120771.061,5162196.107,5283561.008,5759362.283,6254075.546,6366576.663,6984665.805,7633905.083,8084476.119,8443346.282,8704499.816,9374593.869,9926775.02,10555764.32,11733997.08,12009815.86,13206723.06,14143239.09,16700401.67,19452881,22212168.19,24458533.98,27127391.13,29303579.3,32159168.11,
Rwanda,RWA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.2,2.6,3,2.8,3.8,2.3,2,2.1,2,2.2,2.3,3.6,3.4097809,3.1,3.1,3.2281913,3.4,3.3,3.1,3.5,3.5380208,3.5380208,3.5380208,3.5380208,3.5380208,3.5380208,3.5380208,3.5380208,3.5380208,3.6,3.34,3.46,3.563333333,3.666666667,3.77,3.873333333,3.976666667,4.08,3.38,3.78,4.18,4.01,3.96,4.28,3.854753383,3.429506767,3.156637812,3.156637812,
Rwanda,RWA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,4840000.132,5796759.288,7396735.149,8067532.413,11613120.09,13077415.84,12683500.24,15600607.25,18021641.63,24346008.68,28901037.21,50980960.51,48358079.97,45995114.72,49243880.96,55106012.2,65756172.14,70722161.43,73832525.32,83830011.23,89803659.3,67243732.9,71424572.13,69215220.69,26522290.71,45958006.04,48413807.06,64924744.38,69701963.87,65004349.57,57432704.24,57163056.93,59102142.23,66602796.7,77513410.35,98941325.9,124204182.9,155380003.1,163096806.8,201926555.4,239522884.5,260917981.7,286659357.1,320393711.5,302122850,277031567.7,260890475.7,282033592,
Rwanda,RWA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,18.35480354,18.36270635,24.40211119,25.22184405,24.82301686,29.78626795,30.13944994,31.01321343,30.24589714,31.65969674,31.81732104,31.88944304,32.33281822,35.45959839,32.22418641,32.60487131,38.47031767,38.48195403,37.71346654,35.92429335,35.47835461,39.38974381,44.45946303,43.64238523,42.27093858,42.82983431,46.9272434,48.05894676,47.93027885,29.07116934,40.02836381,34.72489347,35.42898161,35.77981918,43.18094712,44.82992283,43.60228104,45.02449003,43.33782421,42.10589185,42.34331312,44.59946487,47.59589486,49.10014543,48.55221643,49.13746707,46.94013001,47.65757676,47.73445251,47.16288644,47.86800432,47.29257865,46.37691309,47.79582367
Rwanda,RWA,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,1.7663E+11,2.03926E+11,2.337E+11,2.65939E+11,3.31316E+11,3.48983E+11,3.45031E+11,4.46531E+11,3.66708E+11,3.13057E+11,3.09448E+11,3.74601E+11,3.72647E+11,4.49608E+11,4.71537E+11,5.2062E+11,6.39889E+11,5.77822E+11,5.76788E+11,5.79219E+11,6.16269E+11,6.70881E+11,6.99173E+11,7.64193E+11,7.79838E+11,7.40795E+11,7.66613E+11,7.85392E+11,8.03232E+11,3.44414E+11,4.72274E+11,4.87136E+11,6.06411E+11,6.46238E+11,6.46107E+11,7.20256E+11,7.68969E+11,8.58129E+11,9.17738E+11,1.01158E+12,1.13189E+12,1.28237E+12,1.43915E+12,1.63795E+12,1.74018E+12,1.90011E+12,2.05238E+12,2.28965E+12,2.40993E+12,2.57802E+12,2.8473E+12,3.05165E+12,3.29323E+12,3.584E+12
Rwanda,RWA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,15.4536648,14.60055419,13.79494845,24.58346539,5.332488531,-1.132573224,29.417862,-17.87625971,-14.63058104,-1.15280407,21.05468729,-0.521667615,20.65262046,4.877364047,10.40918581,22.90888292,-9.699634035,-0.178871326,0.421480804,6.396543277,8.86164505,4.217140577,9.299513232,2.047333993,-5.006555481,3.485130567,2.449587365,2.271466806,-57.12151033,37.12424061,3.146895577,24.48490882,6.567614487,-0.020288203,11.47627251,6.763289719,11.59474569,6.94639151,10.22579429,11.89322884,13.29444277,12.22577206,13.81354172,6.241212344,9.190663719,8.013312892,11.56104513,5.25298397,6.975110439,10.44498862,7.177022402,7.916612871,8.829226477
Rwanda,RWA,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,,,,,,264157074.3,304979023.2,349507650.7,397722050.9,495495913.7,521918176.4,516007070.9,667805318.9,548426705.8,468188692.1,462791393.8,560230674.6,557308132.6,672406866,705202596.7,778608445.4,956978942.5,864155487.3,862609761,866245495.5,921655263.5,1003329082,1045640879,1142880391,1166278970,1107888566,1146499929,1174584447,1201264743,515084178.5,706305268.4,728531957.6,906912343.1,966474849.5,966278769.2,1077171554,1150023787,1283366120,1372513756,1512864189,1692792589,1917839931,2152310669,2449621001,2602507050,2841694721,3069408610,3424264325,3604140381,3855533153,4258243152,4563858217,4925161204,5360014841
Rwanda,RWA,"Services, value added (current LCU)",NV.SRV.TOTL.CN,,,,,,1365597200,2000800300,3893601300,4343202000,4684104200,6550000500,6699999600,7039999200,7379998600,9080001500,16790000600,19729997800,23159996400,28740007900,30990000200,35210000400,47179997200,50395197400,53624402000,57159503900,61625200700,67096092600,76217303000,79922298900,81481504700,91424989200,1.1228E+11,1.30607E+11,1.36298E+11,48199999200,1.35753E+11,1.47278E+11,1.978E+11,2.223E+11,2.73778E+11,3.16896E+11,3.37878E+11,3.74407E+11,4.48091E+11,5.28738E+11,6.3423E+11,7.66754E+11,9.92234E+11,1.30696E+12,1.48251E+12,1.65708E+12,1.84944E+12,2.14736E+12,2.35265E+12,2.57802E+12,2.85674E+12,3.15559E+12,3.52298E+12,3.914E+12
Rwanda,RWA,"Services, value added (current US$)",NV.SRV.TOTL.CD,,,,,,27311944,22866289.14,38936013,43432020,46841042,65500005,67196680.68,76434495.41,87938783.63,97657001.35,181951580.7,203376250.2,241413167.9,321160826.2,357477794,409114627.6,541301454.9,541534465.9,558041686.3,570266887.4,608675819.1,766016704.9,959183582.8,1045450666,1016625344,1092240275,897061639.8,975128863.5,944957908.9,219090905.5,517780900.2,480014314.3,655988250.2,711783505.5,819837223.2,813187298.2,744749509,775431184.3,818510011.1,910241423.9,1137397445,1404294971,1839187867,2393407902,2621965565,2850836750,3083554817,3486313011,3638283362,3780856147,3962328241,4008368355,4237976839,
Rwanda,RWA,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999.784228,4154.572239,4622.622195,2435.421694,2815.603539,2830.248879,3194.9871,3181.125165,2970.978193,3124.356439,3207.952765,3367.869677,2987.734331,2678.914061,2390.815076,2611.521575,2800.211549,3048.429506,3189.961297,3400.640067,3647.851116,3994.189252,3430.100773,2985.533582,3148.418198,3261.191899,3390.95822,3552.949794
Rwanda,RWA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.006819085,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,6.658095592,,,
Rwanda,RWA,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.00478142,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5437735,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.444625994,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,6.853492857,6.770373235,9.746802611,9.494773107,9.386325664,8.594815591,8.68196147,9.427313108,8.729508554,9.205020439,18.96911167,18.89445734,21.20619915,22.1221447,18.73765168,21.54829214,20.79256401,21.73429716,24.0838596,23.23818022,22.6858091,23.08390998,17.83143027,17.13684293,17.42015059,24.62417175,20.94004966,18.70343817,18.33482856,21.17008455,15.97118673,18.08581431,18.61006613,18.70271964,16.85201688,15.12509107,14.85464745,14.50942382,12.28174697,12.42787087,12.94547839,13.50133783,15.06481732,14.58551464,14.1712293,14.79096828,16.52978017,16.528948,17.19961612,17.1836888,16.97751306,16.36962377,15.76729215,16.2290878
Rwanda,RWA,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,,,,,,1.20455E+11,1.23139E+11,1.25434E+11,1.28249E+11,1.31137E+11,1.34769E+11,1.38493E+11,1.42342E+11,1.47453E+11,1.51075E+11,1.55289E+11,1.60355E+11,1.73396E+11,1.82047E+11,1.92258E+11,2.46004E+11,2.27118E+11,2.4962E+11,2.93895E+11,2.84167E+11,2.97678E+11,3.11077E+11,3.01209E+11,2.88816E+11,2.96796E+11,3.03273E+11,2.33956E+11,2.67252E+11,2.33139E+11,80790374800,1.19891E+11,1.40334E+11,1.65304E+11,1.82252E+11,2.42628E+11,2.46475E+11,2.78186E+11,2.98123E+11,3.12009E+11,3.60371E+11,3.93737E+11,4.39923E+11,4.79629E+11,5.5204E+11,5.59337E+11,6.06319E+11,7.14327E+11,7.73785E+11,8.46135E+11,9.39297E+11,1.02336E+12,1.09181E+12,1.1381E+12,1.259E+12
Rwanda,RWA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,2.228054197,1.863808435,2.244000459,2.251692886,2.769538912,2.763675239,2.778714287,3.591182875,2.456052339,2.789075495,3.262881233,8.132182113,4.989506691,5.60858306,27.95544941,-7.676983811,9.90733395,17.73722722,-3.310165488,4.754732596,4.501073961,-3.172136696,-4.114597686,2.762964166,2.182335399,-22.85625556,14.2319001,-12.76451445,-65.34667509,48.39725771,17.05160299,17.79309192,10.25280116,33.12775257,1.585554841,12.86580789,7.166787689,4.657809025,15.5001939,9.258791634,11.73016506,9.025670401,15.09729395,1.321824505,8.399587369,17.81372512,8.323638894,9.350142481,11.01029977,8.949352548,6.688568419,4.240038981,10.6230653
Rwanda,RWA,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,169936428.6,173722704.3,176960562.7,180931558.6,185005581.6,190129383.2,195383941.9,200813103.4,208024669.1,213133863.9,219078328.3,226226593.9,244623752.5,256829271,271233754,347058368.9,320414754.1,352159313.8,414622611.5,400897916.9,419959540.8,438862230.4,424940920.5,407456311.2,418714183.1,427851930.9,330061000.2,377034952,328908271,113977651.8,169139709.7,197980741.5,233207636.8,257117952.1,342295351.1,347722631.6,392459957.4,420586729.3,440176855.9,508405122.1,555477293.1,620635696.4,676652228.8,778808404.7,789102885.1,855384271.4,1007760074,1091642384,1193712502,1325143827,1443735620,1540300864,1605610221,1776175244
